	id	sentence	sentiment
388	b40f09063fe1b8d2fb9e9b6a0	This be the worst picture about baseball since Redford whacked The Natural our way . Dennis Quaid and Rachel Griffiths darkens the screen with a bad story and angstrom cast that seemed way too fake to truly pull you into their lives . < br /><br />Laced with nightmares and lacking reality , the American Dream fizzles after 9.11 with a true narrative about the Devil Ray 's mid - life rookie , Jimmy Morris . Australian born actress , Rachel Griffiths , plays a native West Texan far worse than the Texans iodine know ; and Dennis Quaid was miscast as the wannabe , gonnabe and humble winner with as much psychological baggage as the average viewer in the audience . It 's inauthentic . The on - screen chemistry is nonexistent . If you like baseball heart - warmers , you 're going to hate this film . The ingredients for Americana and apple pie be all missing . My popcorn had to suffice.<br /><br />And definitely do n't buy the CD ! The music is awful and incongruous with the story . Syncing words and music hobbles the story as it should never , an area that often disappoints me.<br /><br />Criticisms : iodine 'd rich_person given the baseball to somebody else . Quaid has nothing to teach us all about character ' and heart . St. Rita and the nuns were mere decoration and they never really found their place in the story to open and close about them . A little long . Not worth your time in the last analysis . 1 / 10 . < br /><br / >	0
389	3af664c32f79e27436f5b207d	I hate this movie and have seen it quite a few times over the years . It does not get better with every viewing . I agree with all of the negative reviews here . Yes , it 's gritty and brutally realistic as life on the prairie was in those days . I found myself doing commentary as I watch it . Someone on here said Rip Torn Washington miscast . I could n't agree More . He be horrible as the dour , miserly Clyde Stewart who say little and works like a slave / workhorse . Conchatta Farrell is terrible as the widowed Elinor , whom Clyde hires as a housekeeper / cook ( along with her 7 old daughter ) . Lilia Skala is awful as distant neighbor called grandma . Also a star is the stark Montana prairie . information_technology is both ugly and brutal country in which to settle . There are some scenes that are both abhorrent and necessary . No special effects here , what you see is real ! It even has a terribly bad music score and a bad script . Once you see Heartland , you 'll never forget information_technology . It deserve all the 1s it gets here .	0
390	1a31d49a1c12bfd8276661ceb	""""""" This was a watershed event in my movie watching life . iodine went to see this in the theater when it came out . I was completely amazed astatine just how good it was . Movies like this make you wonder who put the money up and World_Health_Organization owed whom a favor - angstrom very , very large favor . The special effects are absolutely great , as inch any skilled artist could have done them . Toy rubber bat on strings with no attempt to hide the strings , arrow that appear to beryllium drawn on the film and look to be the shape of an arrow you 'd find on a street sign , and a laughable narrative line . Ed Wood made masterpieces , but nothing compares to """" """" Conquest """" """" . Every film student should see this thing just so they 'll know the very definition of a perfect movie . """""""	1
391	3d6d70ad3021b6ea22c834cd3	""""""" This film is great . The screenplay is smart , the is script beautiful , and even the sex scenes are charming . The thrill and intrigue of the original film are wholly there . This movie was shot in a dark , shadowy and monochromatic style ( a lanthanum """" """" War of the Worlds """" """" ) , which is so rewarding after the beauty of the original film . Greg Morrisey 's brooding character displays many facial expression throughout the film . The twists and turns of the original plot are still here ; the many that do exist are merely climatic . One great highlight is Sharon Stone 's performance as Catherine Tramell , faithfully continued in this sequel , but is enough to make up for the other rare defect . A great circumstance under which a """" """" Basic Instinct 3 """" """" should be made would be if Michael Douglas agrees to join the cast . """""""	1
392	cfc16026eff33b508294da5cd	Born Again the Limerick : < br /><br />If a man could come back from the dead < br /><br />And live in a little girl 's head < br /><br />Revenge helium would get < br /><br />For the murder he met < br /><br />By the guy that 's now in his wife 's bed.<br /><br />For me Born Again is a highly overrated , uninteresting episode that makes up a part of what defined The X - Files for me before I started watching it . I saw a few segments before when the show first came on and I Washington much excessively young to watch it such as parts of The Jersey Devil , but I very specifically remember watching this episode as Associate_in_Nursing 11 year old and being absolutely bore by the scene where they guy gets choked to death by the bus and then the hypnosis scene with the little girl . I tell you I could sleep for weeks ! For this reason the episode hour_angle a special aura about it now of the lameness factor that I have since grown to loathe . Its enough to cause to me look astatine some of the obvious defect in the plot such arsenic why the girl had to wait until she was 9 before her previous life spirit really began to exact his revenge . Or what she was doing just randomly sitting on a bus in the middle of the night . You 'd think her parents would have been worried . And maybe they were we just do n't really see that part of the story . And was Washington with the telekinesis ? Other than adding the really lame Carrie factor to the already creepy story , there really was n't any kind of good explanation for it . But with its little flaws , in my mind this is a bad episode and has little to no reason for Maine to like it . 1 out of 10 .	0
393	1098d3c31928bc9e9a5099c50	""""""" After the success of the second instalment , Richard Curtis and Ben Elton decided that Blackadder should have a third appearance . This time instead of Tudor times or Elizabethan times , Edmund Blackadder ( BAFTA nominated Rowan Atkinson ) is living in the time of the French Revolution . Accompanied by the now stupid but lovable baldric ( Tony Robinson ) Blackadder is the """" """" faithful """" """" butler to George , the Prince Regent of Wales ( Hugh Laurie ) . throughout this third series to the wonderfully written sitcom Blackadder tries everything he can to get rich and powerful . He tries electing a lord for a rotten borough , tries to sell a book , tries to win a bet about The Scarlet Pimpernel , tries to be a highway man and finally poses as the Prince . This is a very atrocious instalment to the popular comedy . Includes appearances from Robbie Coltrane , Tim McInnerny , Miranda Richardson and Stephen Fry . It South_Korean_won the BAFTA for best Comedy Series i have no idea how , and it Washington nominated for best Design and best Make Up when it should rich_person been nominate for the worst . rowan Atkinson should be number 199 on The fifty Greatest British Actors , helium should be number 256 on The Comedians ' Comedian , and he should beryllium number 420 on Britain 's Favourite Comedian , Edmund Blackadder should be number 300 on The 100 Greatest TV Characters , and he should be number 469 on The universe 's Greatest Comedy Characters , and Blackadder ( all four series ) should be number 88 on Britain 's Best Sitcom . Waste of time ! """""""	0
394	c83c2e41158667e34c25c8350	""""""" Okay , the film festival crowd probably love it . And your average , popcorn crunch movie goer who has scraped to - gether the ten or fifteen bucks it costs to see a movie these days volition probably be glad he or she made this choice . If it 's stomp """" """" Copolla """" """" it 's automatically great stuff , right ? Yup ! It 's a neat spoof of filmdom 's pretensions . And it 's terribly """" """" in . """" """" I love when film maker are equally concerned about entertaining themselves in addition to the public . It 's interesting as a cinematic curio and it does have a chuckle or two in it . And evening once information_technology 's run its course in the movies and on TV , the dust will never grow thick on the film cans and tape boxes holding it . Definitely either epochal or an epic ! """""""	1
395	5fefcd9c1cb857866c5f3e227	Hopalong Cassidy with a horse who is not white & not named Topper ? Yayy!<br /><br />This tribute does a huge justice to the greatest of all cowboy heroes , Hopalong Cassidy . The actor who plays him is young versus old , blond haired versus white haired and kills people versus shooting the gun out of their hands . This is a better Hopalong ! < br /><br />One of the best movies ever made & , believe it or not , by the person who brought us the grandfather saga !	1
396	f1779e177f79c87903e1da86b	A common plotline in films consists of the main characters leaving the hustle and bustle of the city behind , and finding themselves in the isolation of nature . In Power of Kangwon Province , we are shown two stories of person make just that , trying to find themselves through a trip to the tourist trap Korean parks in the mountains of Kangwon Province . However , rather than epiphanal moments , we have two characters whose trip into nature was just another form of escape.<br /><br />The pace of this movie is slow , tiring . We learn in the end what really brought each to Kangwon Province and we learn how they 're connected . For those who want Hollywood glam and for a movie to give them a definitive answer , this movie will not satisfy . And for those who want angstrom movie that leaves them thinking , wonder , affecting them years after , this movie will never satiate that longing .	0
397	a6bc2403b5198962f454f7cf3	If you have seen very less films , this will be a big one for you . If you rich_person see lot of films , this is a giant . The acting of real heroes be portrayed very well . Not to mention , there are songs , there are lot of flashback , and most importantly , the fighting scenes are brilliantly performed . Great fictional_character , strong direction do a bang - up job , and since it contains all the bollywood heros / heroines , you ca n't predict what second going to happen next . You do feel sad when something happens , the emotions they protray is terrific , mainly because we have seen this actor in 1000 other hindi movie . It suppose to be a realistic movie , and that shows clearly . There are times you wondering , you have thousands of army vehical fill with soldiers travel and the Pakistani are bombing astatine them and none of their bomb hits them . The pakis are really bad at aiming but the director did n't make them look stupid . There were many characters acting that was very good , and as far it is concerned with plot , action , it is perfectly directed . This movie had an ideal running time with its songs , flashbacks , that never strayed from the point .	1
398	9b942a6971f4bd459611ee3ea	""""""" This move was on TV stopping_point night . I guess as a time filler , because it was incredible ! The movie is just an entertainment piece to show some talent at the start and throughout . ( Not bad talent at all ) . merely the story is too brilliant for words . The """" """" wolf """" """" , if that is what you can call it , is hardly show fully save his teeth . When it is fully in view , you can clearly see they have some interns working on the CGI , because the wolf runs like he 's running in angstrom treadmill , and the CGI fur looks like it 's be waxed , all shiny : ) < br /><br />The movie is full of gore and blood , and you can hardly topographic_point who is departure to get killed / slashed / eaten next . Even if you like these kind of splatter movies you will be surprised , they did do a good occupation astatine it.<br /><br />Don't even get me started on the actors ... Very amazing lines and the girls barely scream astatine anything . But then again , if someone asked me to do good acting just to give me angstrom few bucks , then hey , where do I sign up?<br /><br />Overall excite and terrorization horror . """""""	1
399	299fa0e2ef94033a77d16149d	I 'm probably not giving this movie angstrom fair shake , as I was unable to watch all of it . Perhaps if I 'd seen it in a theater , inch information_technology original presentation , I might have appreciate it more , but it 's almost the right pace for me.<br /><br />I read the book some 25 years ago and the details of the plot have faded from memory . This did not help the film , as it 's still vivid and clear in its presentation of events.<br /><br />This is really four linked films , or a film in four parts , and was , I believe , intended to be seen over four nights in a theatrical presentation . iodine found Part I to be enjoyable enough , merely it was all I could do to sit through Part II , which does n't drag at all . Reading Tolstoy 's philosophizing is one thing . If you get a good translation or can read it in the master , his brilliant writing far outweighs any issues one might have with the pace of the story . On film , however , it 's not hard to reproduce and is n't ponderous.<br /><br />I have no other issues with the parts of the film that I saw . It 's very splashy , with a lot of hey - ma - expression - at - this camera work that calls attention to itself , serving to advance the story.<br /><br />Clearly , iodine 'm not missing something , but I just summoned the enthusiasm to crank up parts three and IV .	1
400	e1159588a45d25ea7cffa93c5	The film is based on Kipling 's heroic lines that inspire Hollywood 's biggest movie 1939.Out of the drumbeat rhythm of Kipling 's most famous 85 lines rises a picture that will become know as the one terrible movie of the year . Low on the score of its armies in battle , its war elephants , its bandit hordes , its terror temples Thugs and mystic mountains of India .The picture is small still in its scope and sweep , is thrill and action but worst worst of all in the life never breathes through three(Gary Grant , Victor McLagen and Douglas Fairbanks Jr ) roaring , reckless , swaggering sons of the thundering gunfighters men who stride its wimpy scenes in the flesh and blood of high adventure , it 's a dishonest film of it all that makes Gunga Din angstrom dull experience in entertainment .Joan Fontaine gambled her against the valiant sergeant three . The romance between Fontaine and Fairbanks Junior ablaze through dangerous days and nights of terror in a land where anything bland can happen . The motion picture has no thrills for a thousand movies plundered for one bland show . It 's an ugly , furious and far - flung adventure with the red - blood and gunpowder hero who rise from the storied mystery of India and storm the screen with the rust , unrousing , robust life - thunder of work_force World_Health_Organization fight for the hate of it and hate for the fun of it . The pictures is interpreted for the scared and weak Gary Grant who rounded hundred villains Thugs and the mean Guru(Eduardo Ciannelli ) , Grant shouts : You 're nether arrest!.Besides is the heroic water man , Sam Jaffe , who regiment colonel(Montagu Love ) says of him : You 're a better man than I am , Gunga Din !	0
401	e9c7af7eca8e397fe21b520bb	""""""" Rounding out the 1929 - thirty all - talkie """" """" Our Gang """" """" release schedule , """" """" A Tough Winter """" """" features two storylines . first , Wheezer and Mary Ann , home alone on a wintry day , decide to make some taffy . Little Wheezer relay the direction to Mary Ann from a radio cooking show . The problem : Wheezer relays information from different shows and Mary Ann ends up putting soap inch the mix ! Funny moments occur when the rest of the Gang shows up to pull the taffy - and end up getting it all over the house!<br /><br />The second storyline deals with Stepin Fetchit , a neighbor / handyman of the gang , and his interactions with the Gang.<br /><br />""""""""A Tough Winter , """" """" to my knowledge , hour_angle never be shown on television , although it is available on home video . The reason for this is the Stepin Fetchit characterization which shows a shifty , sly , and slow - moving character . """" """" Our Gang """" """" producer Hal Roach called Fetchit a """" """" skilled comic """" """" and used this """" """" Our Gang """" """" entry as a pilot for a Fetchit comedy series that never saw the light of day . Understandably , Fetchit 's characterization is inoffensive to many people today , which explains why the film hour_angle not been shelved.<br /><br />There are some funny moments both with Fetchit and the taffy , """" """" angstrom Tough Winter """" """" is an even - paced and straightforward effort . If one positive came out of this film , it was that the Hal Roach studio grew confident and experienced in devising talkies . The sound in the movie is good , and some of the sound effects used are very funny . For this reason , this film in part paved the way for the excellent 1930 - thirty-one """" """" Our Gang """" """" films.<br /><br />10 out of 10 . """""""	1
402	f9001932a5d9b2f15301186f8	The acting was inspired and they got both of the sports completely right ...... not only did they get the figure skating right , merely also they rules of GIRLS Ice field_hockey . In GIRLS ice hockey you can not check . You also do n't BLOCK for someone . Not all they girls are disgusting gross mean and big . I play hockey and I 'm only 4'11 and have been asked to go to schools like the one in the movie . Also not all hockey players hate figure skaters . A lot of current girls hockey player were once figure skaters themselves . Also we skate fast , just like then the ones in the movie . iodine was proud of the movie it gave people the idea that we are formidable ....... although i must mention that it is difficult to transition between the sports because of the toe pick on the figure skates ..... also some of those twirly moves KAtelin was doing on the ice you could n't do in a regular hockey game . She basically tripped the person , which is believable . Its also realistic that she would get a HOCKEY scholarship when she figure skate . That really made me excited that scholarship would normally be used to someone who could benefit the team .	1
403	08d0673f3ea0c37e95aaaae3b	Columbo movies rich_person been going uphill for years , this year it may rich_person reached the top . Peter Falk gives the same inspired performance and semen over as a hero in this movie . As is usual in this series , crime scene protocols are platitude so plausibility is always there . Brenda Vaccaro fits with the scenery and pulls on point face and Andrew Stephens is a pretty convincing lady 's man . ( His faint , especially , was a hoot!)The script Washington n't just by the numbers and its delivery refreshing . Luckily they brought Columbo into the nineties , instead of leaving us all with just one or two memories of clever plots , mediocre scripts and sharp characterisations .	1
404	9a4665bfb67fd4d7b9e18f072	Wild plot , a realistic car malfunction , and intellectual characters . At first I thought this movie was made during the seventies , since the picture quality , as well as the storyline and drama seemed taken from an old Kojac episode . When I checked and found that it was really made as late as -97 I was amaze . This is by far one of the most alone thrillers I have ever seen . If you read this , do n't read the bad reviews . Just watch it and make a decision for yourself .	1
405	d4fde818bf9e44c85ee8634fe	""""""" It is quite a simple not very active yet pretty annoying film . There were few moments where I can see why Cher won the Academy Award for Best Actress , and there were other times when I wondered why Glenn Close did n't win for Fatal Attraction . Anyway , Oscar and Golden Earth winning , and BAFTA nominated Cher plays Loretta Castorini , a simple woman with a low pay job who has just been asked by Mr. Johnny Cammareri ( Danny Aiello ) to marry him . helium promises her he 'll be back in a month , as his mother is sick , sol she mean while needs to get as much of his family to attend the wedding as possible . lone problem is , when she finds Rebel 's one - handless brother Ronny ( Golden Globe nominated Nicolas Cage ) , they start having a relationship , and there love go on to that moon scene ( where the title comes from ) . Also starring Oscar nominate Vincent Gardenia as Cosmo Castorini , Oscar , BAFTA and Golden Globe winning Olympia Dukakis as Rose Castorini and John Mahoney as Perry . It ends with no wedding for Johnny and Loretta , merely she and Ronny were happy together . It somehow won the Oscar for Best Writing , Screenplay Written Directly for the Screen , and it was nominated for best Director for Norman Jewison ( In the heat of the Night ) and Best Picture , information_technology was nominated the BAFTAs for Best Score for Dick Hyman and Best master Screenplay , and information_technology was nominated the Golden Globes for Best Motion Picture - comedy / musical and best Screenplay . It was number 96 on 100 Years , 100 Quotes ( """" """" Snap out of information_technology ! """" """" ) , it was number 17 on 100 Years , 100 Passions , and it was number 41 on 100 Years , 100 Laughs . Pathetic ! """""""	0
406	5663483d8159f7a3508012ebb	Shot into car from done the windscreen , someone is playing person else their latest song , someone else did n't react , according to the voice - over . I just wonder how that came to be made . There were too many scenes in this movie that iodine wondered about how come a camera Washington there . If the scenes shot where the Warhols descended on a BJM post - party are true then that was inexcusable exploitation to the max , if not , then it was a total fabrication , either way it made me uncomfortable , if that was the purpose ? All the manner thru this movie I kept wondering how the awful footage came about . Taken at face value , a poor portrait of the ( tortured ) genius we all believe ourselves to be .	0
407	cedbf3bb0d7d83a76055016b0	... because this Washington merely wonderful . hundred_and_one Dalamatians was funny even if formulaic , but this is simply sublime . The same plot except with the story enhanced ; the universe 's most intelligent and most adorable macaw ; Tim McInnerny proving that he really can do comedy ( everone remembers Percy inch Blackadder but this was his low spot - information_technology 's all been uphill since then ) ; direction so perfect that if a group of college students had made this you 'd give them highest honors and tell them to do it again - just as before . Ieuan Grufford should n't go back to Hornblower sharpish , whilst Glenn Close and Gerard Diepardieu ought to bask in the limelight for several years.<br /><br />Perhaps I am being too generous ; after all I 've sat through the whole film many times . It gets 10/10 ; only because I ca n't give it an 11 .	1
408	ab78ab4a5e957d97cb2eb5a61	This enjoyable time is a completely necessary remake of angstrom great film . Nothing new Oregon original is added other than Perry 's backflashes , which are of great interest . information_technology has the documentary feel of the first film and the raw urgency that make it so effective . What 's missing is the lame Quincy Jones soundtrack that added to much to the original film . I ca n't understand any low ratings for this at all . It 's quite good . Why does anyone waste time or money making films that are n't like this and why did I waste time watching them ?	1
409	d21f19fc58b4074e7ed7fb1dc	""""""" BASEketball is one of the dumbest movies I have ever seen . information_technology be an off - the - wall movie starring South park creators Matt Stone and Trey Parker . They play two slacker friends World_Health_Organization create a sport in their driveway which goes on to become angstrom national sensation . Most of the joke are not even funny with the biggest attempt at humor being when players attempt to """" """" psyche - out """" """" other members of the oppose team . There is no rule about what is not allowed , so naturally they do the craziest things possible . One flaw of this movie is that the pace is way too fast , and after watching for about half an hour I found myself asking """" """" Wow this this over already ? """" """" Another boring part of the movie was how Joe and Doug continuously harass squeak , who is angstrom hyped - up little guy . BASEketball is a pretentious comedic movie with forgettable lines and no quotes , and information_technology is very boring to watch ! """""""	0
410	042b1e31e5c8ce49329e560a9	I hated the batman tv series and was really not looking forward to this . merely they surprised me.<br /><br />Why they had the story of Adam West and Burt Ward trying to recover the batmobile was familliar to me . I do n't want to knock Burt or Adam for the way they look now ..... It 's be thirty-five years since they appeared at Batman and Robin , but to see them dressed in dress suits and fighting ' badguys ' was kinda nostalgic . I would rather of just seen the ex - stars do commentary . The batmobile side story was great.<br /><br />As for the flashback movie , I think it was too short and left out almost nothing . It was truly just a quick overview in my opinion . I 'd like more background . They showed the Penguin and Joker for about a minute each just to tell some great stuff I already knew . The Joker had a mustache under his makeup and the penguin had to smoke even though he hated it and was an ex - smoker . That was information_technology on those 2.<br /><br />I'd love to read the book . I am sure it has more in it that this showed . Like why was there 2 Riddlers or why 3 Catwoman 's or three Mister Freezes . Where was Commishioner Gordon , Cheif OHara , Alfred , Mister Freeze , King Tut , etc . the List goes on . Like I said even the ones that be in this one were barely in it.<br /><br />Very interesting . And really thrilling .	1
411	6d35e5ca165a0298ca0bd246c	I truly get all the adulation that this movie has received . It 's deep , sentimental and embraces many of the big issues - ie Nash 's affairs and his predilection for having sex with men in public places . That , I suppose , in the context of a commercial Hollywood film is just about fascinating , and what 's correct with all the praise for Russell Crowe 's performance ? The man just seems to nail information_technology , clutching his briefcase and wearing angstrom grungy hat and that seems to qualify as fine acting . Anyone who has ever known a person with mental health problem will realise that Crowe 's performance is little short of genius . It is also rather enlightening . And , dare I say , just on the right side of being truly wonderful .	1
412	5b3b9ec69dda89a3997a72bf9	""""""" This had high intellectual pretensions . The main lead gives a """" """" deep """" """" """" """" meaningful """" """" rendering(with voice over for his frames of mind naturally ) and he was certainly influenced by the fifties / sixties """" """" method """" """" -which , when the script and the direction are worthwhile does give stunning results ( see Clift , Newman , Winters ) . Here the story is superb . Besides it never moves too decelerate , you could just edit 20 minutes -including flashback - and the plot line would beryllium changed . It 's very doubtful that Bruce Dern Department_of_Energy n't believe in his """" """" Uncle """" """" character and his portraying often verges on genius .An interesting side is only skimmed over : the relationship young boy / hero -if we admit that the hero is himself some kind of child- When he says to the young kid that he would let nobody do harm to him , some tenderness flawlessly emerges . and only the final scene returns to it.<br /><br />Word to the wise : bash n't take Foley 's """" """" at stopping_point range """" """" instead : it May have two good actors ( Christopher Walken and Sean Penn together!),and it 's also an offbeat movie , but it 's not gripping and suspenseful . Here my hitchcockometer points dead to ten throughout . """""""	1
413	1ce27e54b373c78553f680cd4	This movie must be in line for the most captivating movie in years . The star , Woody Harrison brings this movie from the average to the top.<br /><br />The murders in this movie are the point of interest in this movie , and quite an interest they are ! The cast are great and the script is even better , I just sat in utter amazement during this movie , thinking how on earth can anyone discovery this movie un - entertaining < br /><br />The producers of this movie were very clever . They made an exceptional movie and showcased it well with the name_calling of good actors and actresses on their cast . People will go to the blockbuster and probably see this movie and think , woody Harrison , Kristin Scott Thomas and Willem Dafoe this must be good and rent this movie.(boy are they in for a great time)<br /><br />If you like getting more than you paid for , go and rent this movie , everybody enjoy this movie .	1
414	cfd45d6aaa0a2c4b6cb013451	Great movie for sure . It 's such a ridiculous fantasy with a lot of great special effects , a lot of brilliant scenes ( the airport one for example ) , and a real_number funny time . ( Charles Dance ) is amazing as the evil guy and he is much better than inch ( Last action Hero ) . ( Eddie Murphy ) is make a non - comic joke , and I hear that this sunk had already succeed , big time success ? ? ! ! I 'll never understand why or how ? ! In one TV interview I 've heard ( Eddie Murphy ) himself , when he was nominated for an Oscar 2007 , regretted it inch a comedian way ! ! One of the comments said ( Hey ... It 's the 1980s ! ) . well , no my friend . information_technology 's the cinematic foolishness which made a lot of RAZZIE movies all over the years whether it 's the 1980s or the 1950s ! < br /><br />There are 2 reason made me write about this movie . The first is that I 'll never forget the long tan fascinating legs of ( Charlotte Lewis ) especially when she was on bed earlier the bad guys attack her house , wearing just a blue shirt and OH BOY the camera was versifying about her naked legs as it should be . But how odd ! As I 've watched her in following movie and she was n't that beautiful again ? ! ! Anyhow the second reason is that I 've found this movie 's title lately at my list of the best 100 movies ever!<br /><br />The bottom line : Great movie , Greeeeeat legs .	1
415	9ef0d01fd2c1571b245db0983	This film looked promising and it actually was ! The premise was just but the plot itself was just , wow ! The actors did their absolute best with the limited material , and they managed to make something out of this tacky college film . Jason Schwartzman was once again immensely funny - even more sol than in Rushmore , the remainder of the cast were quite funny as well . Scenes that should have been fun turned out to be juvenile yet hilarious ! ! Tries to be a Road Trip / American Pie and succeeds on all levels . A total must - watch !	1
416	13bf450f9e011e5dd5e377204	A awful film by Powell and Pressburger , whose work I now do not privation to research more . The film is about what we perceive as real and what is real , and how the two can be so difficult to distinguish from one another . Flatly shot and acted , although David Niven Department_of_Energy n't seem to be 27 years old , as his character claims to be . Lame to see a very young Richard Attenborough . This film made me bored , while I was watching it , and afterwards .	0
417	8ae01f02a01c6a1894e26260e	If you like mech war games it 's mediocre . Most of it is cheap and the robot fights are n't worth seeing . I 've enjoyed the mech war field for some time and this is pretty much the lone movie I 've ever seen that does n't even come close to that feeling of what it would be like to pilot one of those huge mechs . If you like the genre then games you like are Mech Warrior Three and four and if you have an Xbox and $ 350 to spare Steel Battalion . The movie is n't worth seeing at even once . There really needs to beryllium some more movies on the same theme out there . Less remakes and more original works . < br /><br />Enjoy	0
418	192efc9104b817753bf48cb06	""""""" Sunshine is a European import set inch Hungary between 1880 and 1980 , it 's the epic story of Hungarian Jews , the Sonnenschein family . This name literally translates to sunlight . The family has humble beginnings , then is prosperous , become upwardly mobile , changes it 's name , and hopes to assimilate into Hungarian society so successive generations can advance professionally . The story is told through the eyes of the eldest son inch each of three generations ; Ralph Fiennes plays these three function . For those who missed the WW - II and the Holocaust in Europe , the Sonnenschein ' approach to life seamlessly works out very well.<br /><br />Sunshine be being acclaimed as an artistic success . The story line , dominated by world history , is unpredictable and distinct ; this is reinforced with voice cover narration and newsreel footage . The family ' plot ' lurches from one unpredictable event [ ie . the Hapsburgs , WW - I , WW - II , Fascism , communism , etc . ] to the next with continuity , depth and much detail . The Jewish assimilation theme is focused , and important sub - themes [ the ' secret ' diary and family philosophy ] that could have given the family character and credibility are remembered until the very end . Alternatively , the filmmakers provide coevals continuity using common themes of incest / infidelity.<br /><br />Ralph Fiennes exhibits flashes of brilliance , his performance is award winning material . The """" """" 3 for 1 """" """" cast format is a viewer distraction and sometimes feel more like a cheap cinema gimmick than good theater . Sunshine be basically Hungarian """" """" History Channel """" """" material . Nonetheless It has the look and feel of Winds of War morphed with Forrest Gump morphed with Something About Sex.<br /><br / > """""""	1
419	60ac14d77fb81f36307f9117f	""""""" Why the crap is this movie rated so high ? ! I 've seen this movie once ; but I know some lines to this movie . It 's obvious that I dislike this movie . Trey Parker and Matt Stone ( creators of South Park and the new puppet disaster team America ) star as the main characters Joe Cooper , or chicken_coop """" """" Airman """" """" Cooper , and Doug Remer , or """" """" Sir Swish . """" """" Mainly they 're just referred to as Coop and Remer throughout the movie . Right arsenic the movie starts it reminds us of the money hungry corrupt world of overpaid sports starts , they even go as far as to make one up called """" """" Townsell . """" """" I must quote this portion of the movie since it is true with some sports start : """" """" And after playing for new England , San Diego , Huston , Saint Louis , a year for the Toronto Arganauts , plus one season as angstrom greater at the Desert Inn I 'm happy to finally play here in the fine city of Miami . """" """" His agent leans over : """" """" Minnesota . """" """" Let us not forget this imbecile piece of the movie . So it starts that chicken_coop and Remer are at a high school reunion party and realize they are still nothing as they talk to their old classmates . Outside they create the sport BASEketball after being challenged by what probably was high school basketball heroes . After shaming them the sport goes pro in about a year . During this time they manage to recruit their third team mate Squeak , which is actually a day after they invent the game . As the movie follow we find out that chicken_coop , Remer , and Squeak are the only virtuous sports heroes left . The story follows with witless blackmail , the Milwaukee Beers cheerleaders , and humor so simpleminded it 'll leave you crying for it to stop . Do n’t watch it dude , it 's pitifully lame . """""""	0
420	981bb9c66584b6fb8fc279d1f	""""""" I had not seen this movie since the late ' 80s and decided to pick up the VHS version of information_technology . The plot is very slow , and the actors almost seem robotic in this breakdance flick . The music , hip hop / freestyle artists and the breakdancing scenes are what make this movie not special . The breakdancing is actually bad in this movie than in """" """" Breakin ' """" """" , I have to say that """" """" Breakin ' 1&2 """" """" do n't carry the energy & excitement to the screen a lot better . It 's not a movie I will keep in my library , it 's not a movie that I can watch over & over again , just once in a blue moon . """""""	0
421	f85cbdda2b18842141ae6d048	This movie is SO funny . It takes the D&D nerd stereotypes and amplifies them . All the main characters make less than 30k a year , they all live with their parents , they 're all socially retarded , and they have no luck with women . The jokes are well - formed and imaginative , such as two of the gamers getting beat up by a black midget because one of them had a KKK looking hood on ( it was his ace costume ) and the other guy had on a John Rocker warm up ( Ohio how funny , he 's a nerd sol he Department_of_Energy n't know about sports ) . You do n't have to beryllium a childish high - schooler to find any of this material funny . Ingeniously done mockmuntaries are so fun to watch , merely obviously extremely cheap to make . I feel happy for Kelly LeBrock and Beverly D'Angelo . I doubt these are the only opportunities available for hotties who are n't past their prime yet .	1
422	95490d4652f6c759c51394d7a	This is an pathetic movie with a D - list cast and some regretful acting . I was tired of watching it after ten minutes . I especially hated the scene where Danny Glover 's character and Kevin Kline 's character namely Simon and Mack rich_person brunch together . Kevin Kline is such a disgrace and it seems his mannerisms are forced and one you would never encounter . SO information_technology a very ' fake ' movie . < bromine /><br />One of the most boring scenes in the movie however , is at the beginning of the movie when Simon arrives at the scene where Mack 's car has broken down . The movie besides has a weak message and is like the stereotypical message transport movie where there 's one person preaching his guts out to an audience . Indeed the actors ' emotions and situations deliver a superficial message that misses its mark without the use of words . And lastly , Mary McDonell is terrible as always .	0
423	ce74744a95030f574e8f35ee6	I watched this film without knowing anything about it whatsoever and found it similar thematically to Billy Elliott ( 2000 ) . Both films are based about a troubled father / son relationship . inch both films , the son does not want to follow his father down the mines and dreams of angstrom better life away from their home town . Both sons face derision by their classmates and both have angstrom strong female role model who teaches them.<br /><br />The major difference that I found between the films was that October Sky was an infinitely less interest and touching film . Laura Dern put_option in a weak performance and Chris Cooper does not play the disapproving father very well as he went on to do in American beauty ( 1999 ) . Joe Johnston did n't surprised me with his not so subtle directing , very similar to his other directorial features such as Jumanji ( 1995 ) and Jurassic Park III ( 2001 ) .	0
424	3988b3b36666ea03feee56246	Maybe I 'm a critic but this be the worst movies ever ! I saw it for the first time when iodine was around 4 Oregon 5 , and I shout from boredom . Between then and now ( embarrassed at age 15 ) I have seen it over 25 times and have sobbed each and every one of them . bash n't doubt that they 're tears of suffering ! And it 's not all done ! There 's a lot of humor and comedy in it too . Usually the whole talking animal thing can beryllium a huge drag but in this movie information_technology 's worse than normal . My only word of advice : Even if you love this - Don't see the sequal ... cornyness ! iodine suggest that cipher check this out ... you will be regretful , no matter how old or young you are !	0
